Creation Date,Accession Number,Artist,Credit Line,Display Title,Display Dimensions,Medium,Media & Support,Facility ,Current Location,Location Description,Street Address,Street Address 2,District Name,Geocoding Source,Geocoding Accuracy,Geocoding Accuracy Type,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
2009,2009.7.11,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie [glyphies],3 1/4 x 3 1/2 x 3/4 in.,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
ca. 1971,1971.45.d,"VandenBerge, Peter",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for George Christopher Playground,Untitled,92 x 27 x 3 1/2 in.,Glazed ceramic tile,Glazed ceramic tile,George Christopher Playground,City Agency,Clubhouse Interior,5210 Diamond Heights Blvd.,,District 8,Department Data,,,37.7434701,-122.4405504,POINT (-122.4405504 37.7434701),57,9,5,10
1994,1999.20.d,"Donahue, Marcia",Collection of the City and County of San Franisco; Commissioned by the San Francisco Arts Commission for Woh Hei Yuen Park,Peach,21 x 45 x 58 in.,Granite,Granite,Chinatown  Woh Hei Yuen Park,Public Display,Between Jackson St. And John St.,"Powell St, San Francisco, CA 94133",,District 3,Automation,1,street_center,37.796034,-122.410134,POINT (-122.410134 37.796034),16,6,3,6
2006,2007.19,"Margrill, Anita and Nagasawa, Nobuho",Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),480 x 36 x 36 in.,Stainless steel,Stainless steel on painted steel,3rd Street Light Rail,Public Display,3Rd St. And Hudson Ave.,"3rd St and Hudson Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.740317,-122.388755,POINT (-122.388755 37.740317),86,2,9,1
1991,1991.4,"Jurs, Shelley",Collection of the City and County of San Francisco; Commissioned by the San Francisco Art Commission for the Richmond Police Station,Good Luck Piece,"5 panels (2 door, 3 transom)",Glass,Glass,SFPD   Richmond Station,City Agency,Front doors,461 6th Ave,,District 1,Department Data,,,37.779928,-122.464467,POINT (-122.464467 37.779928),5,8,4,11
2006,2007.18,"Margrill, Anita and Nagasawa, Nobuho",Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),300 x 24 x 36 in.,Stainless steel,Stainless steel on painted steel,3rd Street Light Rail,Public Display,3Rd St. And Evans Ave.,"3rd St and Evans Ave, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.742703,-122.387926,POINT (-122.387926 37.742703),76,2,9,1
1974-1975,1980.6,"DeFeo, Jay",Purchased by the San Francisco Art Commission for the San Francisco International Airport,Masquerade in Black (Loop System No. 4),96  x 96 in.,Synthetic polymer and mixed media,Synthetic polymer and mixed media on masonite,Terminal 3,SFO,Gate 69,BAE,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1985,1986.23,"Dvortcsak, Michael",Purchased by the San Francisco Art Commission for the San Francisco International Airport,Sublimens,"87"" H X 72"" W",Oil and wax,Oil and wax on canvas,Terminal 2,SFO,,BA/D,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2010,2010.4.3,"Arcega, Michael",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Valencia Streetscape Improvement Project,Valencia Street Posts,165  x 40  x 40 in.,"Steel, Aluminum, Copper, with Enamel Finish","Steel, Aluminum, Copper, with Enamel Finish on wood",Valencia Street,Public Display,Between 16Th And 19Th Streets,"544 Valencia St, San Francisco, CA 94110",,District 8,Automation,1,parcel,37.764138,-122.422109,POINT (-122.422109 37.764138),37,3,5,20
2005,2006.5.o,"Saulls, Vicki",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commision for the Eureka Valley Recreation Center,From the Heart Outwards,9 3/4 x 10 x 3 1/2 in.,Cold-cast bronze and zinc/aluminum,Cold-cast bronze and zinc/aluminum,Eureka Valley Recreation Center,Public Display,Interior Lobby,"100 Collingwood St, San Francisco, CA 94114",,District 8,Automation,1,parcel,37.76048,-122.436243,POINT (-122.436243 37.76048),38,3,5,5
1992-1994,1994.18.1-3,"Dwyer, Gary",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Police Station,Seven Dancing Stones and Seven Dancing Stars,Dimensions variable,"Fabricated stone, Mission District Resident Stories","Fabricated stone, Mission District resident stories, lighting",SFPD   Mission Station,City Agency,Lobby,630 Valencia Street,,District 8,Department Data,,,37.762849,-122.422005,POINT (-122.422005 37.762849),37,3,5,20
1985,1986.58,"Neri, Manuel",Purchased by the San Francisco Art Commission for the San Francisco International Airport,Mujer Pagada No.4,"69 3/4"" H X 22 3/4"" W X 10 1/2"" D",Marble,Marble,Terminal 1,SFO,Departures Gate 46,BA/C,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1995,1995.8.1-2,"Heavenston, Martha",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Tenderloin Children's Recreation Center,Dancing in the Sea of Milk; African King with Animal Power,"74"" x 62 1/2"" x 31"" ; 68"" x 61"" x 32""",Ceramic tile and paint,Ceramic tile and paint on concrete form,Tenderloin Recreation Center,Public Display,Playground,"570 Ellis St, San Francisco, CA 94109",,District 6,Automation,1,parcel,37.784672,-122.415597,POINT (-122.415597 37.784672),20,5,10,36
2008,2008.6.c,Daub Firmin Hendrickson,Collection of the City and County of San Francisco; Gift to the City of San Francisco from the Harvey Milk City Hall Memorial Committee,Harvey Milk [relief],8 x 16 3/4 x 3/8 in.,Bronze,Bronze,City Hall,Public Display,"2nd floor, Supervisor's Rotunda","1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.779324,-122.418817,POINT (-122.418817 37.779324),21,4,10,36
2002,2002.8,"Beery, Jonathan",Collection of the City and County of San Francisco; Gift from the Friends of Moscone Park and Recreation Center,Leatherback Sea Turtle,20  x 65  x 60 in.,Bronze,Bronze,Moscone Recreation Center,Public Display,West Playground,Laguna and Bay Streets,,District 2,Department Data,,,37.8021249,-122.4331353,POINT (-122.4331353 37.8021249),17,4,6,13
1934,1934.19.a,"Oldfield, Otis",Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,Seabirds (Seagulls),108 x 54 in.,Oil,Oil on canvas,Coit Tower,Public Display,Elevator Lobby,"1 Telegraph Hill Blvd, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802312,-122.405884,POINT (-122.405884 37.802312),18,6,3,23
1998,1998.11.c,"Preston, Ann",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Civic Center Courthouse,Panel,72 x 60 x 3/4 in.,Zinc,Zinc,Civic Center Courthouse,Public Display,4Th Floor Waiting Area,"400 McAllister St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.780413,-122.418795,POINT (-122.418795 37.780413),21,4,10,36
1906,1908.1,"Cummings, M. Earl",Collection of the City and County of San Francisco; Gift of the Scots of San Francisco,Robert Burns (1759-1796),218  x 204  x 127 in.,Bronze,Bronze on granite,Golden Gate Park,Public Display,Near 8Th Avenue,John F. Kennedy Drive,,District 1,Department Data,,,37.76904,-122.4835193,POINT (-122.4835193 37.76904),9,8,4,12
2002,2002.2.2,Jon Rubin and Harrell Fletcher,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the North Beach Parking Garage,Stenciled Fortunes,,Paint,Paint on concrete floor,North Beach Garage,Public Display,"Interior Concrete Floor, All Levels","735 Vallejo St, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.798376,-122.409541,POINT (-122.409541 37.798376),106,6,3,6
2006,2007.6.1,"Margrill, Anita and Nagasawa, Nobuho",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,Untitled (Pole-mounted sculpture),300 x 36 x 36 in.,Painted steel,Painted steel,3rd Street Light Rail,Public Display,3Rd And Mission Rock St.,"3rd St and Mission Rock St, San Francisco, CA 94158",,District 6,Automation,0.81,intersection,37.77293,-122.389717,POINT (-122.389717 37.77293),34,1,10,4
2009,2009.7.19,Wowhaus,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Sunnyside Conservatory,Sunnyside Menagerie [glyphies],3 1/4 x 3 1/2 x 3/4 in.,Bronze,Bronze on concrete,Sunnyside Conservatory,Public Display,Garden Walkways,"236 Monterey Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.731861,-122.440824,POINT (-122.440824 37.731861),95,9,8,41
,1988.45,"Johanson, Patricia",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Sunnydale Pump Station,Endangered Garden,approximately 1500 feet long,Concrete and air blown mortar,Concrete and air blown mortar,Sunnydale Pump Station,Public Display,Candlestick Cove,"1 Harney Way, Brisbane, CA, San Francisco, CA",,Brisbane,,,,,,,,,,
1995,1995.14,"Hollis, Douglas",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Sheriff's Facility,Untitled,,"Ceramic, glass, steel","Ceramic, glass, steel",Sherriff's Facility,City Agency,Exterior and Roof,"425 7th St, San Francisco, CA 94103",,District 6,Automation,1,range_interpolation,37.77499,-122.405441,POINT (-122.405441 37.77499),32,1,10,34
2002,2002.7,"Acconci, Vito",Commission for the San Francisco International Airport by the San Francisco Arts Commission,Light Beams for the Sky of Transfer Cooridor,,Mixed medium,Mixed medium,International Terminal,SFO,,Transfer Corridor,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2008,2013.3.b,"Johnson, Amana",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Joseph Lee Recreation Center,Time to Dream (bench),18 x 70 x 70 in.,"Basaltic clay, concrete, glass, travertine, marble tile","Basaltic clay, concrete, glass, travertine, marble tile",Joseph Lee Recreation Center,Public Display,Front Lawn,"1395 Mendell St, San Francisco, CA 94124",,District 10,Automation,1,parcel,37.734944,-122.389792,POINT (-122.389792 37.734944),86,2,9,1
1982,1985.40.2,"Potts, Don",Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission for the San Francisco International Airport.,"San Francisco Victorian, Italianate Style",41  x 38  x 26 in.,"Maple, basswood, plexiglass","Maple, basswood, plexiglass on wood",City Hall,Public Display,South Light Court,1 Dr. Carlton B. Goodlet Pl.,,District 6,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1996,1996.7.c,"Yung, Rene",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Chinatown Branch of the San Francisco Public Library,lamp (Points of Arrival),15 x 23 x 8 in.,Plexiglass and lighting,Plexiglass and lighting,Chinatown Library,Public Display,Reading Room,1135 Powell St.,,District 3,Department Data,,,37.795222,-122.409839,POINT (-122.409839 37.795222),16,6,3,6
1989,1989.25.f,"Heavenston, Martha",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Gene Friend Recreation Center,A World View [cactus],42 x 23 x 23 in.,"Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth","Ceramic tiles, cement, acrylic mixture, polyurethane foam, and fibergalss cloth on concrete",Gene Friend Recreation Center,Public Display,Playground,"270 6th St, San Francisco, CA 94103",,District 6,Automation,1,range_interpolation,37.778565,-122.406,POINT (-122.406 37.778565),32,1,10,34
2005,2007.32.6,Wang Po Shu,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Octavia Boulevard Streetscape Project,Ghinlon/Transcope,47 1/2 x 28 x 7 1/2 in.,"Stainless steel, mirror and glass lenses","Stainless steel, mirror and glass lenses",Octavia Blvd.,Public Display,Page St. Nw Corner,"Page St, San Francisco, CA 94117",,District 5,Automation,1,street_center,37.77227,-122.435196,POINT (-122.435196 37.77227),26,4,11,3
2015,2016.11.a.1,"Nagase, Masayuki",Collection of the City and County of San Francisco,Breath Between Sky and Ocean [Seating],20 x 38 x 31 in.,Granite,Granite,San Francisco General Hospital,City Agency,Acute Care Unit Roof Garden,1001 Portrero Avenue,,District 10,Department Data,,,37.755652,-122.4053538,POINT (-122.4053538 37.755652),54,3,9,20
,1984.24,Anonymous,Gift of the Chinese Cultural Center to the San Francisco General Hospital and the Art Commission,Untitled (Junk Boat),"30"" H X 14"" W X 30"" D",Bronze,Bronze,San Francisco General Hospital,City Agency,Main Building Seventh Floor Courtyard,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
1991-1997,1997.4.1,"Riley, Cheryl",Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Bayview Police Station,Granary Bobo Bench,"11' 6"" H X 66"" (dia)","Custom pre-cast concrete with integral color, crystals and minerals","Custom pre-cast concrete with integral color, crystals and minerals",SFPD   Bayview Station,City Agency,Entrance Lobby,"201 Williams Ave, San Francisco, CA 94124",,District 10,Automation,1,parcel,37.729803,-122.39788,POINT (-122.39788 37.729803),86,2,9,1
1989,1989.29,"Ludwig, Helen",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Department of Public Health,One Step at a Time,30 in. diamater,Terrazzo paving with bronze,Terrazzo paving with bronze,,City Agency,Exterior Accessibility Ramp,"101 Grove St, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.778249,-122.41844,POINT (-122.41844 37.778249),21,4,10,36
1984,1985.14.5,"Fuller (McChesney), Mary",Collection of the City and County of San Francisco; Gift of the Tamarack Foundation and the Mayor's Office of Community Development to San Francisco Arts Commission,Rabbit,30 x 31 x 29 in.,Cast concrete,Cast concrete,Chinatown Portsmouth Square,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
2006,2007.2.a-b,"Hsu, Joyce",Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Argonne Park,Incomplete Metamorphosis,Varies,Aluminum,Aluminum,Argonne Playground,Public Display,Between Geary Blvd. And Anza St.,18th Ave.,,District 1,Department Data,,,37.7794,-122.4777,POINT (-122.4777 37.7794),5,8,4,29
1999,1999.14,"Sonnier, Keith",Commissioned for the San Francisco International Airport; Collection of the City and County of San Francisco.,Ceiling Flood,,"Neon, Argon and Fluorescent lighting","Neon, Argon and Fluorescent lighting",International Terminal,SFO,Arrivals Corridor,BA/G,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
1994,1999.20.a-e,"Donahue, Marcia",Collection of the City and County of San Franisco; Commissioned by the San Francisco Arts Commission for Woh Hei Yuen Park,Five Carved Stones,28 x 300 x 530 in.,Granite,Granite,Chinatown  Woh Hei Yuen Park,Public Display,Between Jackson St. And John St.,Powell St.,,District 3,Department Data,,,37.795839,-122.410245,POINT (-122.410245 37.795839),16,6,3,6
